Participant,l_fit,beta,tau,NLL,AIC
44r44zmrtvl59ml3llcql4w4,9.419483421593238,1.0257851182445599,0.07597831186537515,894.2236033151097,1794.4472066302194
sstr63rwvsmz36hmqs6hzzvs,11.618751999053956,0.21228439009363848,0.06907722617563092,816.951355807043,1639.902711614086
4qrwq53mslq4cr4vsrt6946c,0.7326821648379637,0.03325971641453006,0.02040670007192675,361.3216213673398,728.6432427346796
43rzq63t93hsl5ccc9369s5z,14.327664784507053,0.1030094813966444,0.07119361528769284,955.0300964979203,1916.0601929958407
6mtzhvrqrcs3rq3vhhrr5c43,14.560913682397214,0.772817952475565,0.06771064676210717,938.6701305320513,1883.3402610641026
tstr6t4hc5s3z6r4vmhz366q,0.7517222716450587,0.18748741742041064,0.040222644805218075,489.04600415874086,984.0920083174817
5ctz9lwc6rt9c64rztwr6rzm,12.570557863636015,0.7295615838561713,0.06591222250762058,978.8506454386527,1963.7012908773054
4zr94h9h9369rmm6h6lq349v,0.7496992043774167,0.08840923540845208,0.035629788323695774,509.46214046391543,1024.9242809278308
4wrzqq5v5hthcvw6q933l4lm,17.264421608368327,0.006737946999085467,0.061751277324817874,988.5713399163342,1983.1426798326684
w6t369hrcqztq4994tvhmmzr,0.9456944495725694,0.06498381425292737,0.042067252550001176,570.7258472515496,1147.4516945030991
4qrs4qcwwtz9qchr33lqz43h,18.871411065995943,1.6690780145347437,0.05988549814061442,923.3479579797364,1852.6959159594728
4rrm4tcchtl49z3w3z63h4v6,1.0347775163567658,0.17030258686784394,0.04306396655054204,654.238777498722,1314.477554997444
46r64hhtvsz9rmrscrcqz4vv,1.8103461039160562,0.22853320045317277,0.05612738400386626,577.8979273768845,1161.795854753769
mvtr3v5q95zl6qlv4ws93tcs,20.198457104416093,2.0435729152490407,0.06592864840917224,909.7289734237522,1825.4579468475044
4ztz9cwlhttm9qqh4tmvwc5h,22.942432068866758,1.3923835382511176,0.06144096943934778,874.353401248178,1754.706802496356
lzrhwclcm4mlvc9lmvlwswht,15.49022966540811,0.7382105853026267,0.07219586991821428,950.644484670519,1907.288969341038
4tr9q9qmszw33vhmv33t54w4,26.593960409084236,1.6895433147880798,0.06236426582536492,976.7371964702688,1959.4743929405377
qht6z65mss65t4rmq9llszth,20.370445156869238,0.4458393187465937,0.06494135613344917,701.5030684205734,1409.0061368411468
44r54szvvth99l4mt4qqt4qw,0.43580884005650034,0.39780112174215415,0.08250701483502751,935.7300204145166,1877.4600408290332
4sr34wwcvzvr33l9t4vq64l4,11.548724091739501,0.6964116556450968,0.06631908709084736,838.5091676151851,1683.0183352303702
4wr6365m5ztv35vswq3436ws,17.902915846834084,1.3831123686476121,0.06406370355572416,910.2034864748762,1826.4069729497523
4wrz49rt3wv4qvm36r5q649z,2.2003881585984075,0.15103785222638702,0.05629873826954987,786.5918440026513,1579.1836880053027
6vrm99wzvh35rzsrvwwtrczt,10.495930114643556,0.3138542943354633,0.05983332447536696,716.9015200072959,1439.8030400145917
vqtlrhrrsr53m4m45mrmr9m9,22.609424883138498,0.9077665778585671,0.04948377714820572,827.3978884170663,1660.7957768341325
4trzqwcv6649tczrrlq3l466,15.429920561821362,0.9113496758723989,0.057986137134881266,879.9713877412106,1765.9427754824212
49r64m9sqmlc9t5wq69tq463,12.668545242864568,1.0140808769476872,0.06967546286290584,934.3266656278859,1874.6533312557717
9wtlzmtvw495v6cc6c5r4s44,0.8799007981803448,0.08443418837309759,0.04065403794293593,690.8724555605526,1387.7449111211051
qzr5q3z6vsvwl5m9z34zz3hw,13.305196869168341,0.06971346868803954,0.05661493676162249,779.7264358771463,1565.4528717542926
4zrzqhwwszcmlvz4s6lwz4c5,10.511289110978066,0.006737946999085467,0.03566160477603709,587.1197646205302,1180.2395292410604
vhtq5zchhvrm3664zr3hc65m,5.835445886014587,0.44672484863616974,0.05805738959826941,758.9395771245256,1523.8791542490512
45r94sc4rsvlt3hhqs4q345m,0.6938811404632375,0.06344200329548774,0.014587257078657354,221.43319782678736,448.8663956535747
4crr4qcqz5vrls4vrqwqh4ms,16.426922634155055,0.8470463056681108,0.06867268772127257,926.3434889342577,1858.6869778685154
4wr3qqvq3w95wcc9t9wlw4c6,22.081253292634266,1.6404618482956983,0.05257779536145003,840.1594974709276,1686.3189949418552
clt4966zmmz654t3l93l4sw9,1.8268086477027574,0.12764626440035537,0.05833561405517437,758.3313868456729,1522.6627736913458
99tqcvrwlszs949zhlrcmvmr,1.671577424317735,0.22616113719248382,0.045987801263931524,667.0843485262832,1340.1686970525664
4rr9qh39lwrvlvwm654r54w9,1.0386961111768187,0.20556788808413098,0.048315180470452544,611.016293560271,1228.032587120542
cct6cllh9wtqm6t54r6cw3qr,0.5727520727223869,0.17056352050785217,0.045286443218817585,604.1167221057626,1214.2334442115252
t5tt6vltm3939qtmv3qmvw49,0.5763153358377502,0.09583859482955652,0.029357627073405532,381.9194488943699,769.8388977887398
33tm3r9vwlrzs4mzrrvhcqsz,21.66275082902676,1.5657088816509768,0.07091760506279644,963.9099551522626,1933.8199103045251
4crcq3h3zslclv6qwmz6s453,11.778485766249018,0.006737946999085467,0.05208668478911738,686.2993866963586,1378.5987733927172
4crrtql9ctwwz5cwzvs3c5ql,6.78657919825853,0.0665879198768205,0.06854932210074402,833.1258621156628,1672.2517242313256
64rqchzrzww3m5hs495l3qzs,21.112087766440055,1.8760941311692294,0.04841281581501967,726.0839148404654,1458.1678296809307
4hr44lch6vl5hmm9vm5ql4c3,12.873726588718911,1.3850803832021046,0.06238768540607682,890.5390592508622,1787.0781185017245
z3t64h494tq9r4mz3vl434v6,0.9621906488949064,0.42663141451583697,0.07653507649991784,809.4515368236798,1624.9030736473596
4qr34shqmq5m43m6wh9qs45c,17.02466245457147,0.8935533841073384,0.0657064719697926,960.6661784981932,1927.3323569963864
4vrt4t9z9htr9lrhtmvq544c,16.536168654867893,1.0632980448065148,0.06729685557433923,887.290894772782,1780.581789545564
69thlzq3366qhql653rwrzqs,13.335652050758243,1.40470447757353,0.061148344301753296,896.9855810970422,1799.9711621940844
hrthcltvhqlcm6mvc4w63tq9,23.054580503773444,1.127264779967089,0.049812387729384976,837.7573361064641,1681.5146722129282
46r34h9tqw9vrshhw96qc4zr,1.6271741778342053,0.07827731478352873,0.04473315558221321,667.4940401150403,1340.9880802300806
66tmzww45vw9c4h39c4r6rq6,8.28206713345482,0.006737946999085467,0.06240376514575305,861.360653382196,1728.721306764392
4crs4vmc4h55qvqmls4qh453,15.55988687093057,0.006737946999085467,0.04766087175710115,707.1204584692873,1420.2409169385746
cvt4th9vcshr6q559w46z46l,10.126829589439877,1.1012991317860876,0.06501807661493347,918.6662423354765,1843.332484670953
qsrrv9r399hl655wqmshwc4v,11.367322518472662,1.3648513072806059,0.06756592012359199,878.2578122638455,1762.515624527691
hqt4zv39rr49qhvz6lqwtmqh,2.1999758007002876,0.20063213631970986,0.06163448537191149,683.3005027130309,1372.6010054260619
cqtr9mqwmqrqqhr45z6qtqw4,12.040511729745806,1.288365197991097,0.06271886734382567,796.4478186979732,1598.8956373959463
twtv6434qrh3z6ql5m4h336z,5.606679534319586,0.006737946999085467,0.06281667011173944,814.707524722359,1635.415049444718
3ht5m4wcczzcl6z96zwr3tc9,15.618311291788327,1.0102936124360418,0.07266999913414235,985.1806694321795,1976.361338864359
4wrt49z64cvts3c339cq34hm,12.16993337958522,0.42754128214210385,0.06478798628012138,900.1936671746954,1806.3873343493908
4rr4qr63tqww5vrsqtrwv46s,17.910289924856386,0.14712068943809084,0.06098640287291082,866.4329805059414,1738.8659610118827
4lr5qc94z3lrhc9z6rl3s4mr,22.58429219283679,1.8314692478772172,0.05173640077811112,837.4947634563182,1680.9895269126364
99tm56rwzr5lqh6z6mscq9h9,0.6297737689576968,0.12617587284577822,0.03424238439402917,486.4398927681259,978.8797855362518
43rc55sq9l34z5vlrvrwttm4,14.74476259631605,1.2114233052234908,0.05897736013558523,878.8892338197322,1763.7784676394645
wwt4t66hszzzc6qmz3zwv9rm,2.4530103682854736,0.006737946999085467,0.0459330517615751,553.0772949897656,1112.1545899795312
h5tzm4r4mwm5rq33q4tvlzzm,16.24333576425816,1.1346602564830484,0.055888091768332426,888.6972192623764,1783.3944385247528
4crr4rvsz6rtr39v3s6qv4sh,23.31477411393272,1.3791062864623735,0.05724296262982645,831.9629697300804,1669.9259394601609
4cr35cv3hm453593w345v9vl,2.22213612318751,0.07258250995238406,0.04355835867188307,621.6301699554921,1249.2603399109842
4trz4wrwrvz5rml3mc4qs4z5,9.022656470781463,0.006737946999085467,0.044350819195855,642.9833802585185,1291.966760517037
4mr6q4wzhltzrch3tr5w64h4,1.071313807618223,0.1345994435624886,0.05515885476572038,768.9228467080741,1543.8456934161482
4zr445z6zvcssmt9qmzq64mr,0.4651962028074883,0.5044102419051875,0.09447906295214896,781.315076031317,1568.630152062634
t3t65tm94r4tz4sqqc4rs65m,8.373037179817118,0.2496427329177125,0.06488398817421472,909.6594160893846,1825.3188321787693
45rc4sz355c3clzl9srqz46t,10.101062697986343,0.30302626564657237,0.0629311763816804,839.9532806153618,1685.9065612307236
54tzz44zm4q5hqwcvtqrttvt,0.2773996480246175,0.44269452244412,0.08228870644900377,797.1163951481745,1600.232790296349
s5tw9zrwsrcw36s3hqwrtctl,10.209784060801027,0.006737946999085467,0.04728250105742611,713.4861462158533,1432.9722924317066
rrtss5zs9vmt64hs4vc336hm,13.612147657430675,0.32082481660693407,0.08583388826011595,977.1744451357669,1960.3488902715337
4lr4463vlcz96l5wwt3qq44l,10.79882833654559,0.7922371715495895,0.06680099547615292,815.0758856871464,1636.1517713742928
sctczct35sslc4sr9hll3vcs,11.57974306087652,0.6622729283468962,0.06831626446471215,942.5143739920212,1891.0287479840424
45r54qzzhltztvhwrhmq646m,17.098889660332254,1.5145971544070305,0.06544211914088416,932.6676437681839,1871.3352875363678
h4r43mwzz964cc63599z6clq,16.101652661644763,0.8360010104583879,0.06146629247810707,937.9411898911789,1881.8823797823577
q4r34cr6mq3zmcmqmmt5rqmc,0.7651527291732474,0.16190161149786284,0.043736870230862014,638.5197116373354,1283.0394232746708
sqt9h63wz6c6w6s545thmml5,20.445232227459798,1.0157955575343167,0.06175975216505993,862.1040875072653,1730.2081750145305
q5trh6qlcv3sh4w6whvws9lt,2.736849019828291,0.3442203946804634,0.0591587785062961,748.3982277396749,1502.7964554793498
h6rq4lm53rhrq5m39mhm4rt5,0.6956600349833665,0.10648594168740669,0.032199544276438855,479.00747573549864,964.0149514709973
