Participant,l_fit,beta,tau,NLL,AIC
44r44zmrtvl59ml3llcql4w4,19.753202322904013,1.4083979578152226,0.06907142330129912,966.5001245834158,1939.0002491668315
sstr63rwvsmz36hmqs6hzzvs,11.61620592667698,0.006822944481492375,0.06889464386583175,816.7216200997501,1639.4432401995002
4qrwq53mslq4cr4vsrt6946c,8.028380744448935,0.006737946999085467,0.05628966949184951,555.4594605773777,1116.9189211547555
43rzq63t93hsl5ccc9369s5z,14.206327268231405,0.006737946999085467,0.07121411223449242,954.0899083775109,1914.1798167550219
6mtzhvrqrcs3rq3vhhrr5c43,14.83351841041642,0.6477782222605528,0.06737829027814426,940.3511482901883,1886.7022965803767
tstr6t4hc5s3z6r4vmhz366q,0.95001592319847,0.1191295961162615,0.04301647555131287,495.26057149303006,996.5211429860601
5ctz9lwc6rt9c64rztwr6rzm,12.501246350490419,0.3071313748429194,0.06571819608442821,982.420857026164,1970.841714052328
4zr94h9h9369rmm6h6lq349v,0.8744911526491694,0.056913662038215455,0.03598433161253978,456.22306478731576,918.4461295746315
4wrzqq5v5hthcvw6q933l4lm,17.267416586408768,0.006737946999085467,0.0617558760821415,988.6028339362764,1983.2056678725528
w6t369hrcqztq4994tvhmmzr,1.0907169323029375,0.029805501147988696,0.042221890338649766,561.822512361305,1129.64502472261
4qrs4qcwwtz9qchr33lqz43h,19.112450522517722,1.2650640376981102,0.05982655477525656,929.1741772749747,1864.3483545499494
4rrm4tcchtl49z3w3z63h4v6,1.1692575522472,0.11830233346710081,0.04468080046337351,645.4675323884283,1296.9350647768565
46r64hhtvsz9rmrscrcqz4vv,2.1202162458347256,0.14793333316723284,0.05774853790796377,577.9488222033688,1161.8976444067375
mvtr3v5q95zl6qlv4ws93tcs,20.454063283705253,1.9521968630782465,0.06642379902911255,879.7281606715712,1765.4563213431425
4ztz9cwlhttm9qqh4tmvwc5h,23.08933289241748,1.3280558956185284,0.060640715996028174,881.2582466526824,1768.5164933053647
lzrhwclcm4mlvc9lmvlwswht,15.77556705857687,0.5655723174483075,0.07185831649651275,951.9521908815788,1909.9043817631575
4tr9q9qmszw33vhmv33t54w4,26.93867241220618,1.632008688644316,0.06227520964058082,977.0621945470297,1960.1243890940593
qht6z65mss65t4rmq9llszth,22.00605033019179,0.5071053000197763,0.0650559736763408,716.0428805212204,1438.0857610424407
44r54szvvth99l4mt4qqt4qw,0.4200866141663971,0.4365095951431045,0.11017567677179385,943.8033989281646,1893.6067978563292
4sr34wwcvzvr33l9t4vq64l4,11.64737447870245,0.5549541927612418,0.06616088643925731,839.8427513162501,1685.6855026325002
4wr6365m5ztv35vswq3436ws,18.35303761777986,1.4897358342271183,0.06366381457882611,907.3809731837667,1820.7619463675335
4wrz49rt3wv4qvm36r5q649z,2.5069688296616146,0.07571711753445598,0.05708272086226347,791.603841721251,1589.207683442502
6vrm99wzvh35rzsrvwwtrczt,5.915712788899337,0.2460935253942518,0.05663763839930795,703.1127622008021,1412.2255244016042
vqtlrhrrsr53m4m45mrmr9m9,22.59347103165105,0.5462364026315141,0.049844245989651634,840.4699437646348,1686.9398875292695
4trzqwcv6649tczrrlq3l466,15.664587628745686,0.7317227166956883,0.057740742430623423,881.7612370251411,1769.5224740502822
49r64m9sqmlc9t5wq69tq463,12.73844566804327,0.5845732306243475,0.0695120335926993,939.6956254636075,1885.391250927215
9wtlzmtvw495v6cc6c5r4s44,9.878163711306057,0.08591263941876195,0.049546160896606614,716.5800290661296,1439.160058132259
qzr5q3z6vsvwl5m9z34zz3hw,13.324351702956927,0.13451253503700628,0.05665670535197813,780.0000282481215,1566.000056496243
4zrzqhwwszcmlvz4s6lwz4c5,10.444611361907743,0.006737946999085467,0.03565933045038247,591.2544584830624,1188.5089169661248
vhtq5zchhvrm3664zr3hc65m,5.747259967249743,0.2736769663545049,0.05808853497504263,757.9042357296842,1521.8084714593683
45r94sc4rsvlt3hhqs4q345m,0.7762171639519204,0.039845529237077265,0.015379337872998586,211.57778006053132,429.15556012106265
4crr4qcqz5vrls4vrqwqh4ms,16.522788449992184,0.5712250758171855,0.06845541930924706,928.4010392731028,1862.8020785462056
4wr3qqvq3w95wcc9t9wlw4c6,22.364431086964096,1.3652206578595045,0.05243432272165291,843.8191430132385,1693.638286026477
clt4966zmmz654t3l93l4sw9,2.24217523890732,0.04506878226160144,0.05958863683813273,757.9140348049449,1521.8280696098898
99tqcvrwlszs949zhlrcmvmr,3.3694701780459204,0.14922578750033072,0.04900906007811987,667.3919560444007,1340.7839120888013
4rr9qh39lwrvlvwm654r54w9,1.3719266434072561,0.15285919828383226,0.0501268918030382,627.3351726486189,1260.6703452972379
cct6cllh9wtqm6t54r6cw3qr,1.5334272868535717,0.08687986513164761,0.043129397554757185,599.4613620665657,1204.9227241331314
t5tt6vltm3939qtmv3qmvw49,0.6610120844842731,0.0626264077100156,0.02962835976040338,362.46055063202124,730.9211012640425
33tm3r9vwlrzs4mzrrvhcqsz,22.017869897133313,1.487182214321599,0.0706271789097975,964.9575238707215,1935.915047741443
4crcq3h3zslclv6qwmz6s453,11.773269973180565,0.006737946999085467,0.05175596215332469,686.883615688001,1379.767231376002
4crrtql9ctwwz5cwzvs3c5ql,6.785884165801765,0.05405987393046498,0.06846308035824789,868.0993933398449,1742.1987866796899
64rqchzrzww3m5hs495l3qzs,21.823270508708674,1.5660821981296897,0.04733360711883369,800.9301724610401,1607.8603449220802
