Participant,l_fit,beta,tau,NLL,AIC
4crcq3h3zslclv6qwmz6s453,11.58892273947812,0.006737946999085467,0.0498582868514841,695.9761868285884,1397.9523736571768
4crrtql9ctwwz5cwzvs3c5ql,6.787824584839122,0.043103431903439654,0.06854601245493497,835.1686290893213,1676.3372581786425
64rqchzrzww3m5hs495l3qzs,21.78675772656048,2.1122495855063343,0.0485281912816492,789.7574188218852,1585.5148376437703
4hr44lch6vl5hmm9vm5ql4c3,13.248440613987807,1.678769447775713,0.06247013529050312,885.0779039274387,1776.1558078548774
z3t64h494tq9r4mz3vl434v6,4.79517479182941,0.8518846604005634,0.07007547110692472,907.1742348428218,1820.3484696856435
4qr34shqmq5m43m6wh9qs45c,16.846677055140084,1.1505301666807761,0.06653953133056548,958.4595373914135,1922.919074782827
4vrt4t9z9htr9lrhtmvq544c,16.685955535145318,1.2453506056396546,0.06776105524728307,884.1059629997794,1774.2119259995588
69thlzq3366qhql653rwrzqs,13.527433230914385,1.2091283007581308,0.06143580911161725,895.4961056384165,1796.992211276833
hrthcltvhqlcm6mvc4w63tq9,23.314659518987014,1.4323742979402398,0.051134497631454175,833.0492936662525,1672.098587332505
46r34h9tqw9vrshhw96qc4zr,3.4570017565295084,0.03192199509467131,0.04520036841456758,665.4693058031704,1336.9386116063408
66tmzww45vw9c4h39c4r6rq6,8.289668385438414,0.006737946999085467,0.06255387249832853,857.259180914823,1720.518361829646
4crs4vmc4h55qvqmls4qh453,15.563597714689337,0.006737946999085467,0.04766297825024088,707.086470605085,1420.17294121017
cvt4th9vcshr6q559w46z46l,11.003029620055873,1.1843203999228034,0.0652282243696159,919.7180777012451,1845.4361554024902
qsrrv9r399hl655wqmshwc4v,11.33032386442687,1.328180813925305,0.06719144615361103,873.3384142966584,1752.6768285933167
hqt4zv39rr49qhvz6lqwtmqh,2.7737599207722825,0.15232859193177167,0.06260418298651925,682.601375699981,1371.202751399962
cqtr9mqwmqrqqhr45z6qtqw4,12.466234326976766,1.421599132841657,0.06346105351323257,831.7632170956451,1669.5264341912903
twtv6434qrh3z6ql5m4h336z,5.8826076806653,0.006737946999085467,0.06291702353644167,815.8107499269979,1637.6214998539958
3ht5m4wcczzcl6z96zwr3tc9,16.481513353104653,1.2347208413849085,0.07249982569245576,981.9292652606699,1969.8585305213398
4wrt49z64cvts3c339cq34hm,12.30695268017437,0.5722132391141781,0.06485970117718513,897.5070044409679,1801.0140088819358
4rr4qr63tqww5vrsqtrwv46s,17.93911889808753,0.2181586345759931,0.061150827839507024,865.9153032635284,1737.8306065270567
4lr5qc94z3lrhc9z6rl3s4mr,22.155560341932592,1.6811330224061996,0.05330241746198859,788.5001806873489,1583.0003613746978
99tm56rwzr5lqh6z6mscq9h9,0.6413196504785443,0.08309721170127342,0.034658143586971266,477.4038333911848,960.8076667823696
43rc55sq9l34z5vlrvrwttm4,15.004651035873003,1.3323796475426144,0.0599335740262769,874.7915440274976,1755.5830880549952
